58745,庆元
58746,泰顺
58747,周宁
58748,福安
58749,柘荣
58750,文成
58751,平阳
58752,瑞安
58754,福鼎
58804,兴国
58806,宁都
58813,广昌
58814,石城
58818,宁化
58819,清流
58820,泰宁
58822,建宁
58823,顺昌
58824,明溪
58826,沙县
58828,三明
58836,古田
58837,尤溪
58839,闽清
58843,霞浦
58844,闽侯
58845,罗源
58846,宁德
58847,福州
58848,连江
58850,三沙
58903,瑞金
58905,于都
58906,会昌
58907,安远
58911,长汀
58917,武平
58918,上杭
58923,大田
58926,漳平
58927,龙岩
58928,华安
58929,安溪
58931,九仙山
58932,永泰
58934,永春
58935,德化
58938,秀屿
58941,长乐
58942,福清
58944,平潭
58946,莆田
59001,隆林
59004,西林
59007,广南
59012,乐业
59015,凌云
59017,田林
59021,凤山
59023,河池
59025,东兰
59027,巴马
59031,环江
59034,宜州
59037,都安
59038,忻城
59041,柳城
59044,沙塘
59045,鹿寨
59046,柳州
59047,柳江
59052,恭城
59053,平乐
59055,荔浦
59057,金秀
59058,蒙山
59059,昭平
59063,江华
59065,贺州
59071,连南
59072,连州
59074,连山
59075,阳山
59081,乳源
59082,韶关
59087,佛冈
59088,英德
59090,始兴
59091,全南
59092,龙南
59093,定南
59094,翁源
59096,连平
59097,新丰
59099,和平
59102,寻乌
59106,平远
59107,龙川
59109,兴宁
59113,永定
59114,蕉岭
59116,大埔
59117,梅县
59122,长泰
59124,南靖
59125,平和
59127,龙海
59129,漳浦
59130,同安
59131,南安
59133,崇武
59134,厦门
59205,富宁
59209,那坡
59211,百色
59215,德保
59218,靖西
59224,田东
59227,天等
59228,平果
59229,隆安
59230,马山
59235,上林
59237,武鸣
59238,宾阳
59241,象州
59242,来宾
59246,武宣
59255,平南
59256,藤县
59264,封开
59265,梧州
59266,龙圩
59268,郁南
59269,德庆
59270,怀集
59271,广宁
59276,四会
59278,高要
59279,三水
59280,清远
59284,花都
59285,从化
59287,广州
59288,南海
59289,东莞
59290,龙门
59293,河源
59294,增城
59297,博罗
59298,惠阳
59303,五华
59304,紫金
59306,揭西
59310,丰顺
59312,潮州
59313,饶平
59314,普宁
59315,揭阳
59316,汕头
59317,惠来
59318,潮阳
59319,澄海
59320,诏安
59322,云霄
59324,南澳
59419,凭祥
59421,大新
59429,上思
59431,南宁
59435,邕宁
59441,横县
59446,灵山
59448,浦北
59449,博白
59451,北流
59452,容县
59454,岑溪
59456,信宜
59457,陆川
59462,罗定
59469,阳春
59470,新兴
59471,云浮
59473,鹤山
59475,开平
59476,新会
59477,恩平
59478,台山
59480,顺德
59481,番禺
59485,中山
59487,斗门
59488,珠海
59492,惠东
59493,深圳
59500,海丰
59501,汕尾
59502,陆丰
59632,钦州
59635,防城港
59640,合浦
59644,北海
59650,遂溪
59653,高州
59654,廉江
59655,化州
59656,吴川
59658,湛江
59659,茂名
59663,阳江
59664,电白
59673,上川岛
59750,雷州
59754,徐闻
59757,琼山
59758,海口
59838,东方
59842,临高
59843,澄迈
59845,儋州
59847,昌江
59848,白沙
59849,琼中
59851,定安
59854,屯昌
59855,琼海
59856,文昌
59941,五指山
59945,保亭
59951,万宁
89058,南极长城
89573,南极中山
